jobTitles,Company,jobLocations,requiredExperiance,Salary,JobDescription,Skills
"AWS Infrastructure(DevOps,Linux/Unix)",Deputize Consultancy Private limited,Hyderabad/Secunderabad|Mumbai,2-4years,Not Specified,"Experience in AWS Infrastructure |  •Hands-on experience with Infrastructure as Code (Cloud Formation / Terraform, Puppet / Chef / Ansible) |  •Strong background in Linux/Unix Administration |  •DevOps automation with CI/CD, pipeline that enforces proper vers",AWS|Linux|UNIX|Devops|
"Pro C,C,Unix Scripting, SQL",Quess IT Staffing (Formerly known as Magna Infotech),Chennai,5-7years,1100000 - 1100000 INR,"Pro C,C,Unix Scripting, SQL",UnixScripting|Sql|ProC|C|
Unix Shell Scripting,Learning Candid India Private Limited,Bengaluru/Bangalore|Hyderabad/Secunderabad,4-9years,Not Specified,Urgent Opening_Unix Shell Scripting_4 to 9 Years_Immediate to 15 Days_Chennai/Bangalore/Pune/Hyderabad,UnixShellScripting|UnixScripting|PerlScripting|ShellScript|
QA Tester,Quess IT Staffing (Formerly known as Magna Infotech),Bengaluru/Bangalore,3-6years,Not Specified,JOB DESCRIPTION  |  •	Understanding the requirements |  • Test scenarios identification |  • Preparation of clear and detailed Test cases |  • System testing execution and updating the status on daily basis.,Webgui|Selenium|Jmeter|UnixOperatingSystem|UNIX|
Datastage Developer,Emastech Consultancy services (OPC) Private Limited,Hyderabad/Secunderabad,3-5years,Not Specified,Datastage Developer,datastagedeveloper|Datastage|UNIX|Sql|
Python Developer,FIS Global Business Solutions India Private Limited,Pune,0-5years,Not Specified,Requirement for Python Developer for a well reputed organization |  Experience required :0-4 Years |  Required Immediate to 30 Days Joiners,PythonDeveloper|PythonDevelopers|Java|C++|Linux|UNIX|
C++ Developer hiring @ FIS  :: Chennai/ Bangalore,Star Tech,Bengaluru/Bangalore|Chennai,4-14years,Not Specified,C++ Developer hiring @ FIS  :: Chennai/ Bangalore( Immediate to 30days joiner),C++|unix|Sql|
Support Engineer -linux/unix,Quess IT Staffing (Formerly known as Magna Infotech),Gurgaon/Gurugram|Noida,0-2years,360000 - 540000 INR,"Primary Locations Noida/ gurgaon, India |   Reporting to Support Lead |   Schedule – Full-time |   Rotational shift",SupportEngineer|SupportAnalyst|ApplicationSupport|TechnicalSupport|Linux|UNIX|
UNIX Administration,Larsen & Toubro Infotech Limited,Pune,4-6years,Not Specified,Unix Admin_4 to 6 Years_Pune_Immediate to 15 Days,UnixAdmin|UnixAdministrator|UNIXSystemAdministrator|
Production Support Engineer -  LNT Infotech,BIzinnovative Software Private Limited,Pune,5-10years,Not Specified,We are looking a candidate with immediate joiner or max 1 month N.P.,ProductionSupport|InfrastructureSupportEngineer|Troubleshooting|Configuration|UnixSupport|LinuxSupport|
Software Engineer,IT-Scient Consulting Private Limited,Pune,0-3years,Not Specified,We have an opening for SQL + Postpaid CRM at Pune Location.,CRM|ETL.|Sql|Pl-sql|UNIX|Troubleshoot|Datastage|Informatica|
UNIX Developer,Norwin Technologies India Private Limited,Pune,5-10years,Not Specified,"At least 4 years of exp in development using AI GDE |  Should have exposure to all the basic components – join , reformat , rollups , join , normalize |  Should have good knowledge of meta programming |  Should have good knowledge of EME concepts |  Should be w",AIGDE|join|reformat|rollups|join|normalize|EME|Teradata|SQLs|DwConcepts|AbInitio|
Infrastructure Cloud Computing Consulting-L3,Quess IT Staffing (Formerly known as Magna Infotech),Bengaluru/Bangalore,5-8years,Not Specified,Infratructure Cloud Computing Architect ( L 3),AWS-Outpost|Regions|InfraArchitecture|Aix|UNIX|Windows|Network|Azure|
Datastage Developer,IT-Scient Consulting Private Limited,Hyderabad/Secunderabad,3-5years,Not Specified,Datastage Developer,datastagedeveloper|unix|
Unix Developer,Tenetcomputer And Communication Private Limited,Pune,5-8years,Not Specified,"Should have exposure to– join , reformat ,rollups ,join,normalize.Good exp of meta programming,Good exp of EME concepts.Should be well aware with Unix and DW concepts.database such as Oracle or Teradata, SQL,other Ab Initio tools and Hadoop Advantage",reformat|rollups|normalize|metaprogramming|EME|OracleorTeradata|Unix|DataWarehouse|Sql|Hadoop|
Module Engineer OSS/BSS Migration,Provizor It services Private Limited,Hyderabad/Secunderabad,5-10years,Not Specified,"1. More than 5-8 years work experience on IT BSS domain; |  2. Expertise in data migration activities in Telecom BSS/OSS domain, specially in Kenan FX or IRB billing and Siebel or SAP CRM |  3. Project exp of at least 2 projects |  4. Strong communication |",Bss|KPI|PlsqlDeveloper|BigData|OSS|UnixShellScripting|
Software Developer – Full stack,Quess IT Staffing (Formerly known as Magna Infotech),Bengaluru/Bangalore|Mumbai,3-5years,Not Specified,Looking Software Developer – Full stack,Javascript|Reactjs|Angular|Nodejs|Python|UNIX|Linux|
C++ developer,Ideslabs Private Limited,Pune,3-5years,Not Specified,"Expectations: |   |  3-4.5  years of experience |  Must Have Skills – C++, Unix, Shell scripting, ORBIX/CORBA, C++ Webservices, Make Utility |  Good to have skills – SQL, Skills on DevOps tools, GDB   |",ORBIX/CORBA|C++Webservices|MakeUtility|C++|Unix|Shellscripting|
Oracle Developer,Enroll N Pro,Noida|Pune,5-10years,Not Specified,"Oracle Developers create and configure applications using Oracle technologies. Usual work activities performed by these experts include leading development projects, updating databases, consulting with clients, providing technical support.",SQL&PLSQLandUNIX&ShellScripting|
Software Engineer,C P Careers Private Limited,Bengaluru/Bangalore,4-14years,Not Specified,We have openings for software engineer with protocol development in Bangalore location,C/C++/Unix/RDBMS|telecomisp|Mpls|Linux|OSPF|BGP|Isis|
MANAGER JAVA + UI,DTCC,Bengaluru/Bangalore|Chennai,8-12years,1000000 - 1600000 INR,"Job Description |   |  Strong understanding of Java, Spring framework, UI Design & design patterns. |   |   |   |   Good understanding of HTML , CSS & JavaScript . |   |   Should have working experience in Java web application development , Java |   |   Must be able to wo",Sybase/SQLServer|Unix/shellscripting|CI/CD|Cucumber/BDD|UIDesign&designpatterns|CSS&JavaScript|Java|AdvancedJava|SpringFramework|Javascript|Css3|Html5|Bootstrap|jQuery|Docker|Kubernates|JUnit|Git|HTML|Unix|
Information Security Engineer,Star Tech,Chennai,4-7years,Not Specified,Looking for Information Security Engineer,Securityengineeringtools|SecurityOperations|Siem|Vulnerability|Windows|UNIX|
